record_id,transaction_id,transaction_date,transaction_month,fiscal_year,fiscal_quarter,transaction_type,sales_region,country,division,department,sales_manager,product_team,product_category,product_name,customer_segment,customer_id,customer_name,vendor_id,vendor_name,customer_agreement_id,customer_agreement_status,purchase_agreement_id,purchase_agreement_status,approval_level,approval_status,approver_role,approval_pending_days,sales_quantity,sales_revenue,purchase_cost,inventory_opening_value,inventory_closing_value,inventory_movement_value,administration_expense,operation_expense,marketing_expense,employee_count,employee_payroll_amount,customer_service_cases,customer_service_cost,total_expense,gross_profit,gross_profit_margin,net_profit,net_profit_margin,payroll_to_revenue_ratio,transaction_amount,profit_status,risk_level,risk_flag,recommended_action
ERP0002610,TRX0002610,2026-03-18,2026-03,FY2026,Q3,Approval Workflow,Middle East,UAE,Healthcare Products,Finance,Aisha Khan,Regional Growth,Diagnostics,Diagnostics 817,Government,,,,,,,,,Level 4 - CFO,Pending,CFO,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217265.23,Low Margin,Medium,Normal,Follow up approval
ERP0002611,TRX0002611,2026-03-19,2026-03,FY2026,Q3,Sales Invoice,Middle East,Saudi Arabia,Software Services,Sales,Priya Nair,Customer Experience,SaaS License,SaaS License 819,SME,CUST00163,Customer 00163,,,CA-32069,Active,,,Level 4 - CFO,Rejected,CFO,0,122,238765.61,0,0,0,0,0,0,0,0,0,0,0,0,238765.61,1,238765.61,1,0,238765.61,Profitable,Medium,Normal,Monitor
ERP0002612,TRX0002612,2026-03-19,2026-03,FY2026,Q3,Purchase Order,Middle East,UAE,Retail Distribution,Purchase,Grace Thomas,Customer Experience,FMCG,FMCG 958,SME,,,VEND00022,Vendor 00022,,,PA-14123,Under Review,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,22080.03,0,0,0,0,0,0,0,0,0,0,0,-22080.03,0,-22080.03,0,0,22080.03,Loss,High,Review Required,Review margin and cost allocation
ERP0002613,TRX0002613,2026-03-19,2026-03,FY2026,Q3,Inventory Receipt,Middle East,UAE,Software Services,Inventory,Grace Thomas,Regional Growth,Implementation,Implementation 912,SME,,,VEND00294,Vendor 00294,,,PA-93254,Active,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,27733.19,128305.16,170971.6,42666.44,0,0,0,0,0,0,0,0,-27733.19,0,-27733.19,0,0,42666.44,Loss,High,Review Required,Review margin and cost allocation
ERP0002614,TRX0002614,2026-03-19,2026-03,FY2026,Q3,Payroll Allocation,Middle East,UAE,Industrial Supplies,Payroll,Priya Nair,Enterprise Solutions,Safety Equipment,Safety Equipment 974,Enterprise,,,,,,,,,Level 4 - CFO,Approved,CFO,0,0,0,0,0,0,0,0,0,0,63,302622.39,0,0,302622.39,0,0,-302622.39,0,0,302622.39,Loss,High,Review Required,Review margin and cost allocation
ERP0002615,TRX0002615,2026-03-19,2026-03,FY2026,Q3,Administration Expense,Middle East,Saudi Arabia,Industrial Supplies,Administration,Omar Ali,Core Products,Safety Equipment,Safety Equipment 587,Channel Partner,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,6767.09,0,0,0,0,0,0,6767.09,0,0,-6767.09,0,0,6767.09,Loss,High,Review Required,Review margin and cost allocation
ERP0002616,TRX0002616,2026-03-19,2026-03,FY2026,Q3,Operations Expense,Middle East,Oman,Retail Distribution,Operations,Aisha Khan,Regional Growth,General Merchandise,General Merchandise 732,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,45012.74,0,0,0,0,0,45012.74,0,0,-45012.74,0,0,45012.74,Loss,High,Review Required,Review margin and cost allocation
ERP0002617,TRX0002617,2026-03-19,2026-03,FY2026,Q3,Marketing Expense,Middle East,Bahrain,Industrial Supplies,Marketing,Grace Thomas,Customer Experience,Machinery Parts,Machinery Parts 449,Government,,,,,,,,,Level 3 - Head of Department,Escalated,Head of Department,27,0,0,0,0,0,0,0,0,72836.8,0,0,0,0,72836.8,0,0,-72836.8,0,0,72836.8,Loss,High,Review Required,Escalate to senior approver
ERP0002618,TRX0002618,2026-03-19,2026-03,FY2026,Q3,Customer Service Cost,Middle East,UAE,Healthcare Products,Customer Service,Bilal Hussain,Enterprise Solutions,Diagnostics,Diagnostics 488,Government,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,0,0,0,14,4979.8,4979.8,0,0,-4979.8,0,0,4979.8,Loss,High,Review Required,Review margin and cost allocation
ERP0002619,TRX0002619,2026-03-19,2026-03,FY2026,Q3,Refund / Credit Note,Middle East,UAE,Office Equipment,Finance,Priya Nair,Customer Experience,Printers,Printers 826,SME,CUST00399,Customer 00399,,,CA-81262,Expiring Soon,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-27186.3,0,0,0,0,0,0,0,0,0,0,0,0,-27186.3,0,-27186.3,0,0,27186.3,Loss,High,Review Required,Review margin and cost allocation
ERP0002620,TRX0002620,2026-03-19,2026-03,FY2026,Q3,Approval Workflow,Middle East,Saudi Arabia,Industrial Supplies,Finance,Noura Ahmed,Regional Growth,Safety Equipment,Safety Equipment 820,Channel Partner,,,,,,,,,Level 5 - CEO,Pending,CEO,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546845.61,Low Margin,High,Review Required,Follow up approval
ERP0002621,TRX0002621,2026-03-20,2026-03,FY2026,Q3,Sales Invoice,Middle East,Qatar,Industrial Supplies,Sales,Priya Nair,Customer Experience,Machinery Parts,Machinery Parts 131,Government,CUST00294,Customer 00294,,,CA-98792,Active,,,Level 3 - Head of Department,Approved,Head of Department,0,51,134732.09,0,0,0,0,0,0,0,0,0,0,0,0,134732.09,1,134732.09,1,0,134732.09,Profitable,Medium,Normal,Monitor
ERP0002622,TRX0002622,2026-03-20,2026-03,FY2026,Q3,Purchase Order,Middle East,UAE,Industrial Supplies,Purchase,Noura Ahmed,Enterprise Solutions,Machinery Parts,Machinery Parts 698,Retail,,,VEND00179,Vendor 00179,,,PA-97343,Active,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,24034.12,0,0,0,0,0,0,0,0,0,0,0,-24034.12,0,-24034.12,0,0,24034.12,Loss,High,Review Required,Review margin and cost allocation
ERP0002623,TRX0002623,2026-03-20,2026-03,FY2026,Q3,Inventory Receipt,Middle East,Saudi Arabia,Healthcare Products,Inventory,Bilal Hussain,Enterprise Solutions,Medical Supplies,Medical Supplies 140,Government,,,VEND00052,Vendor 00052,,,PA-12037,Under Review,Level 3 - Head of Department,Pending,Head of Department,2,0,0,53594.68,318447.9,400901.26,82453.36,0,0,0,0,0,0,0,0,-53594.68,0,-53594.68,0,0,82453.36,Loss,High,Review Required,Follow up approval
ERP0002624,TRX0002624,2026-03-20,2026-03,FY2026,Q3,Payroll Allocation,Middle East,Saudi Arabia,Software Services,Payroll,Sara Rahman,Customer Experience,SaaS License,SaaS License 725,Government,,,,,,,,,Level 5 - CEO,Approved,CEO,0,0,0,0,0,0,0,0,0,0,77,1034479.6,0,0,1034479.6,0,0,-1034479.6,0,0,1034479.6,Loss,High,Review Required,Review margin and cost allocation
ERP0002625,TRX0002625,2026-03-20,2026-03,FY2026,Q3,Administration Expense,Middle East,Saudi Arabia,Retail Distribution,Administration,Mohamed Rafi,Enterprise Solutions,FMCG,FMCG 442,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,18332.94,0,0,0,0,0,0,18332.94,0,0,-18332.94,0,0,18332.94,Loss,High,Review Required,Review margin and cost allocation
ERP0002626,TRX0002626,2026-03-20,2026-03,FY2026,Q3,Operations Expense,Middle East,Kuwait,Healthcare Products,Operations,Mohamed Rafi,Core Products,Diagnostics,Diagnostics 190,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,17786.81,0,0,0,0,0,17786.81,0,0,-17786.81,0,0,17786.81,Loss,High,Review Required,Review margin and cost allocation
ERP0002627,TRX0002627,2026-03-20,2026-03,FY2026,Q3,Marketing Expense,Middle East,Kuwait,Consumer Electronics,Marketing,Sara Rahman,Regional Growth,Accessories,Accessories 328,Channel Partner,,,,,,,,,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,0,0,0,0,0,0,75572.23,0,0,0,0,75572.23,0,0,-75572.23,0,0,75572.23,Loss,High,Review Required,Review margin and cost allocation
ERP0002628,TRX0002628,2026-03-20,2026-03,FY2026,Q3,Customer Service Cost,Middle East,Saudi Arabia,Healthcare Products,Customer Service,Priya Nair,Customer Experience,Medical Supplies,Medical Supplies 215,Enterprise,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,0,0,0,7,1548.96,1548.96,0,0,-1548.96,0,0,1548.96,Loss,High,Review Required,Review margin and cost allocation
ERP0002629,TRX0002629,2026-03-20,2026-03,FY2026,Q3,Refund / Credit Note,Middle East,UAE,Retail Distribution,Finance,Mohamed Rafi,Digital Commerce,General Merchandise,General Merchandise 116,Enterprise,CUST00531,Customer 00531,,,CA-84189,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-30331.67,0,0,0,0,0,0,0,0,0,0,0,0,-30331.67,0,-30331.67,0,0,30331.67,Loss,High,Review Required,Review margin and cost allocation
ERP0002630,TRX0002630,2026-03-20,2026-03,FY2026,Q3,Approval Workflow,Middle East,Kuwait,Retail Distribution,Finance,Bilal Hussain,Enterprise Solutions,General Merchandise,General Merchandise 538,Government,,,,,,,,,Level 5 - CEO,Rejected,CEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625424.84,Low Margin,High,Review Required,Review agreement or risk condition
ERP0002631,TRX0002631,2026-03-21,2026-03,FY2026,Q3,Sales Invoice,Middle East,UAE,Industrial Supplies,Sales,Grace Thomas,Digital Commerce,Tools,Tools 291,SME,CUST00160,Customer 00160,,,CA-48171,Active,,,Level 4 - CFO,Rejected,CFO,0,115,242810.62,0,0,0,0,0,0,0,0,0,0,0,0,242810.62,1,242810.62,1,0,242810.62,Profitable,Medium,Normal,Monitor
ERP0002632,TRX0002632,2026-03-21,2026-03,FY2026,Q3,Purchase Order,Middle East,Saudi Arabia,Healthcare Products,Purchase,Omar Ali,Enterprise Solutions,Wellness,Wellness 585,Enterprise,,,VEND00006,Vendor 00006,,,PA-10437,Active,Level 3 - Head of Department,Approved,Head of Department,0,0,0,83522.22,0,0,0,0,0,0,0,0,0,0,0,-83522.22,0,-83522.22,0,0,83522.22,Loss,High,Review Required,Review margin and cost allocation
ERP0002633,TRX0002633,2026-03-21,2026-03,FY2026,Q3,Inventory Receipt,Middle East,Saudi Arabia,Consumer Electronics,Inventory,Mohamed Rafi,Regional Growth,Smart Devices,Smart Devices 925,Government,,,VEND00063,Vendor 00063,,,PA-14582,Active,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,9747.37,375694.53,390690.48,14995.95,0,0,0,0,0,0,0,0,-9747.37,0,-9747.37,0,0,14995.95,Loss,High,Review Required,Review margin and cost allocation
ERP0002634,TRX0002634,2026-03-21,2026-03,FY2026,Q3,Payroll Allocation,Middle East,Bahrain,Industrial Supplies,Payroll,Omar Ali,Core Products,Machinery Parts,Machinery Parts 759,Retail,,,,,,,,,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,0,0,0,0,0,0,0,28,136770.76,0,0,136770.76,0,0,-136770.76,0,0,136770.76,Loss,High,Review Required,Review margin and cost allocation
ERP0002635,TRX0002635,2026-03-21,2026-03,FY2026,Q3,Administration Expense,Middle East,UAE,Software Services,Administration,Sara Rahman,Customer Experience,Support Plan,Support Plan 562,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,28631.99,0,0,0,0,0,0,28631.99,0,0,-28631.99,0,0,28631.99,Loss,High,Review Required,Review margin and cost allocation
ERP0002636,TRX0002636,2026-03-21,2026-03,FY2026,Q3,Operations Expense,Middle East,Bahrain,Industrial Supplies,Operations,Sara Rahman,Core Products,Safety Equipment,Safety Equipment 282,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,42741,0,0,0,0,0,42741,0,0,-42741,0,0,42741,Loss,High,Review Required,Review margin and cost allocation
ERP0002637,TRX0002637,2026-03-21,2026-03,FY2026,Q3,Marketing Expense,Middle East,UAE,Software Services,Marketing,Bilal Hussain,Digital Commerce,Implementation,Implementation 213,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,17994.14,0,0,0,0,17994.14,0,0,-17994.14,0,0,17994.14,Loss,High,Review Required,Review margin and cost allocation
ERP0002638,TRX0002638,2026-03-21,2026-03,FY2026,Q3,Customer Service Cost,Middle East,Saudi Arabia,Office Equipment,Customer Service,Noura Ahmed,Digital Commerce,Workstations,Workstations 479,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,60,30050.4,30050.4,0,0,-30050.4,0,0,30050.4,Loss,High,Review Required,Review margin and cost allocation
ERP0002639,TRX0002639,2026-03-21,2026-03,FY2026,Q3,Refund / Credit Note,Middle East,UAE,Office Equipment,Finance,Grace Thomas,Enterprise Solutions,Workstations,Workstations 948,Enterprise,CUST00279,Customer 00279,,,CA-37956,Expiring Soon,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-34762.02,0,0,0,0,0,0,0,0,0,0,0,0,-34762.02,0,-34762.02,0,0,34762.02,Loss,High,Review Required,Review margin and cost allocation
ERP0002640,TRX0002640,2026-03-21,2026-03,FY2026,Q3,Approval Workflow,Middle East,Qatar,Healthcare Products,Finance,Sara Rahman,Customer Experience,Wellness,Wellness 731,Government,,,,,,,,,Level 3 - Head of Department,Pending,Head of Department,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76312.82,Low Margin,Medium,Normal,Follow up approval
ERP0002641,TRX0002641,2026-03-22,2026-03,FY2026,Q3,Sales Invoice,Middle East,UAE,Healthcare Products,Sales,Omar Ali,Customer Experience,Diagnostics,Diagnostics 840,SME,CUST00562,Customer 00562,,,CA-61919,Active,,,Level 3 - Head of Department,Pending,Head of Department,22,119,132409.74,0,0,0,0,0,0,0,0,0,0,0,0,132409.74,1,132409.74,1,0,132409.74,Profitable,Medium,Normal,Follow up approval
ERP0002642,TRX0002642,2026-03-22,2026-03,FY2026,Q3,Purchase Order,Middle East,UAE,Industrial Supplies,Purchase,Mohamed Rafi,Enterprise Solutions,Safety Equipment,Safety Equipment 189,Retail,,,VEND00265,Vendor 00265,,,PA-48603,Active,Level 3 - Head of Department,Approved,Head of Department,0,0,0,80413.09,0,0,0,0,0,0,0,0,0,0,0,-80413.09,0,-80413.09,0,0,80413.09,Loss,High,Review Required,Review margin and cost allocation
ERP0002643,TRX0002643,2026-03-22,2026-03,FY2026,Q3,Inventory Receipt,Middle East,Bahrain,Consumer Electronics,Inventory,Aisha Khan,Enterprise Solutions,Smart Devices,Smart Devices 447,Channel Partner,,,VEND00094,Vendor 00094,,,PA-38888,Under Review,Level 3 - Head of Department,Pending,Head of Department,13,0,0,51407.14,61066.75,140154.66,79087.91,0,0,0,0,0,0,0,0,-51407.14,0,-51407.14,0,0,79087.91,Loss,High,Review Required,Follow up approval
ERP0002644,TRX0002644,2026-03-22,2026-03,FY2026,Q3,Payroll Allocation,Middle East,Saudi Arabia,Consumer Electronics,Payroll,Aisha Khan,Core Products,Home Electronics,Home Electronics 642,SME,,,,,,,,,Level 4 - CFO,Pending,CFO,13,0,0,0,0,0,0,0,0,0,49,472104.22,0,0,472104.22,0,0,-472104.22,0,0,472104.22,Loss,High,Review Required,Follow up approval
ERP0002645,TRX0002645,2026-03-22,2026-03,FY2026,Q3,Administration Expense,Middle East,UAE,Industrial Supplies,Administration,Priya Nair,Customer Experience,Safety Equipment,Safety Equipment 399,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,18415.69,0,0,0,0,0,0,18415.69,0,0,-18415.69,0,0,18415.69,Loss,High,Review Required,Review margin and cost allocation
ERP0002646,TRX0002646,2026-03-22,2026-03,FY2026,Q3,Operations Expense,Middle East,Oman,Industrial Supplies,Operations,Noura Ahmed,Customer Experience,Tools,Tools 424,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,40451.68,0,0,0,0,0,40451.68,0,0,-40451.68,0,0,40451.68,Loss,High,Review Required,Review margin and cost allocation
ERP0002647,TRX0002647,2026-03-22,2026-03,FY2026,Q3,Marketing Expense,Middle East,Qatar,Industrial Supplies,Marketing,Mohamed Rafi,Customer Experience,Tools,Tools 503,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,23299.1,0,0,0,0,23299.1,0,0,-23299.1,0,0,23299.1,Loss,High,Review Required,Review margin and cost allocation
ERP0002648,TRX0002648,2026-03-22,2026-03,FY2026,Q3,Customer Service Cost,Middle East,Bahrain,Office Equipment,Customer Service,Noura Ahmed,Customer Experience,Printers,Printers 656,Retail,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,74,21706.42,21706.42,0,0,-21706.42,0,0,21706.42,Loss,High,Review Required,Review margin and cost allocation
ERP0002649,TRX0002649,2026-03-22,2026-03,FY2026,Q3,Refund / Credit Note,Middle East,Kuwait,Consumer Electronics,Finance,Mohamed Rafi,Customer Experience,Accessories,Accessories 155,Channel Partner,CUST00051,Customer 00051,,,CA-80303,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-26873.86,0,0,0,0,0,0,0,0,0,0,0,0,-26873.86,0,-26873.86,0,0,26873.86,Loss,High,Review Required,Review margin and cost allocation
ERP0002650,TRX0002650,2026-03-22,2026-03,FY2026,Q3,Approval Workflow,Middle East,Kuwait,Software Services,Finance,Bilal Hussain,Core Products,Implementation,Implementation 854,Channel Partner,,,,,,,,,Level 4 - CFO,Pending,CFO,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316413.1,Low Margin,Medium,Normal,Follow up approval
ERP0002651,TRX0002651,2026-03-23,2026-03,FY2026,Q3,Sales Invoice,Middle East,Saudi Arabia,Retail Distribution,Sales,Noura Ahmed,Digital Commerce,General Merchandise,General Merchandise 596,Government,CUST00179,Customer 00179,,,CA-76929,Under Review,,,Level 3 - Head of Department,Escalated,Head of Department,19,21,143065.29,0,0,0,0,0,0,0,0,0,0,0,0,143065.29,1,143065.29,1,0,143065.29,Profitable,High,Review Required,Escalate to senior approver
ERP0002652,TRX0002652,2026-03-23,2026-03,FY2026,Q3,Purchase Order,Middle East,Qatar,Software Services,Purchase,Omar Ali,Enterprise Solutions,Support Plan,Support Plan 431,Government,,,VEND00202,Vendor 00202,,,PA-37319,Active,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,138200.13,0,0,0,0,0,0,0,0,0,0,0,-138200.13,0,-138200.13,0,0,138200.13,Loss,High,Review Required,Review margin and cost allocation
ERP0002653,TRX0002653,2026-03-23,2026-03,FY2026,Q3,Inventory Receipt,Middle East,UAE,Consumer Electronics,Inventory,Mohamed Rafi,Core Products,Accessories,Accessories 533,Enterprise,,,VEND00229,Vendor 00229,,,PA-81523,Active,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,29504.89,148821.7,194213.84,45392.14,0,0,0,0,0,0,0,0,-29504.89,0,-29504.89,0,0,45392.14,Loss,High,Review Required,Review margin and cost allocation
ERP0002654,TRX0002654,2026-03-23,2026-03,FY2026,Q3,Payroll Allocation,Middle East,Kuwait,Software Services,Payroll,Bilal Hussain,Regional Growth,SaaS License,SaaS License 695,Channel Partner,,,,,,,,,Level 4 - CFO,Rejected,CFO,0,0,0,0,0,0,0,0,0,0,36,245505.6,0,0,245505.6,0,0,-245505.6,0,0,245505.6,Loss,High,Review Required,Review margin and cost allocation
ERP0002655,TRX0002655,2026-03-23,2026-03,FY2026,Q3,Administration Expense,Middle East,Saudi Arabia,Industrial Supplies,Administration,Bilal Hussain,Customer Experience,Tools,Tools 192,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,22058.59,0,0,0,0,0,0,22058.59,0,0,-22058.59,0,0,22058.59,Loss,High,Review Required,Review margin and cost allocation
ERP0002656,TRX0002656,2026-03-23,2026-03,FY2026,Q3,Operations Expense,Middle East,UAE,Consumer Electronics,Operations,Sara Rahman,Regional Growth,Accessories,Accessories 223,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,38944.8,0,0,0,0,0,38944.8,0,0,-38944.8,0,0,38944.8,Loss,High,Review Required,Review margin and cost allocation
ERP0002657,TRX0002657,2026-03-23,2026-03,FY2026,Q3,Marketing Expense,Middle East,Oman,Software Services,Marketing,Priya Nair,Customer Experience,Support Plan,Support Plan 449,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,33739.57,0,0,0,0,33739.57,0,0,-33739.57,0,0,33739.57,Loss,High,Review Required,Review margin and cost allocation
ERP0002658,TRX0002658,2026-03-23,2026-03,FY2026,Q3,Customer Service Cost,Middle East,Qatar,Industrial Supplies,Customer Service,Grace Thomas,Regional Growth,Machinery Parts,Machinery Parts 916,SME,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,59,14732.3,14732.3,0,0,-14732.3,0,0,14732.3,Loss,High,Review Required,Review margin and cost allocation
ERP0002659,TRX0002659,2026-03-23,2026-03,FY2026,Q3,Refund / Credit Note,Middle East,UAE,Consumer Electronics,Finance,Grace Thomas,Customer Experience,Accessories,Accessories 483,SME,CUST00169,Customer 00169,,,CA-71955,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-26771.56,0,0,0,0,0,0,0,0,0,0,0,0,-26771.56,0,-26771.56,0,0,26771.56,Loss,High,Review Required,Review margin and cost allocation
ERP0002660,TRX0002660,2026-03-23,2026-03,FY2026,Q3,Approval Workflow,Middle East,Qatar,Healthcare Products,Finance,Noura Ahmed,Customer Experience,Medical Supplies,Medical Supplies 408,Retail,,,,,,,,,Level 4 - CFO,Approved,CFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483506.4,Low Margin,High,Review Required,Review agreement or risk condition
ERP0002661,TRX0002661,2026-03-24,2026-03,FY2026,Q3,Sales Invoice,Middle East,Saudi Arabia,Office Equipment,Sales,Omar Ali,Digital Commerce,Furniture,Furniture 641,Government,CUST00405,Customer 00405,,,CA-68646,Under Review,,,Level 2 - Finance Manager,Approved,Finance Manager,0,11,38493.47,0,0,0,0,0,0,0,0,0,0,0,0,38493.47,1,38493.47,1,0,38493.47,Profitable,Low,Normal,Monitor
ERP0002662,TRX0002662,2026-03-24,2026-03,FY2026,Q3,Purchase Order,Middle East,Qatar,Healthcare Products,Purchase,Noura Ahmed,Enterprise Solutions,Diagnostics,Diagnostics 989,SME,,,VEND00024,Vendor 00024,,,PA-19095,Expiring Soon,Level 3 - Head of Department,Approved,Head of Department,0,0,0,139961.81,0,0,0,0,0,0,0,0,0,0,0,-139961.81,0,-139961.81,0,0,139961.81,Loss,High,Review Required,Review margin and cost allocation
